- M = 1.05 Mo
- log q(H) = -10.0
- log q(He) = -6.0
- X(O) = 0.50
- X(Ne) = 0.025
- Full distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
  --------------------------------------------------------
   0.000000   62001.03   8.689245   0.00767041  -0.107726
   0.000100   61591.16   8.692908   0.00763813  -0.122911
   0.000161   61035.21   8.694634   0.00762297  -0.140389
   0.000233   60083.14   8.696299   0.00760837  -0.169365
   0.000313   58864.62   8.697932   0.00759408  -0.206591
   0.000400   57492.02   8.699498   0.00758041  -0.249144
   0.000495   56031.58   8.701007   0.00756724  -0.295352
   0.000600   54541.54   8.702460   0.00755460  -0.343626
   0.000718   53054.80   8.703857   0.00754245  -0.393035
   0.000852   51590.39   8.705205   0.00753076  -0.443006
   0.001007   50159.88   8.706506   0.00751948  -0.493157
   0.001189   48781.68   8.707756   0.00750867  -0.542806
   0.001404   47458.39   8.708959   0.00749828  -0.591784
   0.001662   46204.29   8.710107   0.00748838  -0.639454
   0.001975   45031.47   8.711192   0.00747903  -0.685204
   0.002358   43941.05   8.712221   0.00747017  -0.728816
   0.002834   42931.84   8.713203   0.00746173  -0.770161
   0.003435   41999.58   8.714146   0.00745364  -0.809242
   0.004198   41136.99   8.715058   0.00744582  -0.846204
   0.005171   40333.05   8.715949   0.00743818  -0.881382
   0.006405   39573.12   8.716827   0.00743067  -0.915302
   0.007954   38841.41   8.717685   0.00742333  -0.948581
   0.009866   38125.25   8.718523   0.00741617  -0.981748
   0.012170   37419.31   8.719342   0.00740918  -1.015035
   0.014865   36725.99   8.720138   0.00740239  -1.048321
   0.017963   36042.97   8.720917   0.00739576  -1.081711
   0.021502   35365.26   8.721681   0.00738926  -1.115450
   0.025488   34694.69   8.722428   0.00738290  -1.149453
   0.029875   34039.62   8.723150   0.00737677  -1.183288
   0.034717   33392.95   8.723855   0.00737079  -1.217312
   0.040000   32757.05   8.724533   0.00736504  -1.251390
   0.045731   32132.25   8.725193   0.00735944  -1.285505
   0.051922   31518.06   8.725835   0.00735400  -1.319673
   0.058551   30916.96   8.726455   0.00734875  -1.353745
   0.065624   30328.28   8.727054   0.00734369  -1.387739
   0.073111   29753.80   8.727629   0.00733883  -1.421535
   0.081076   29188.99   8.728181   0.00733417  -1.455381
   0.089504   28635.81   8.728712   0.00732968  -1.489151
   0.098354   28096.97   8.729224   0.00732536  -1.522663
   0.107705   27568.28   8.729724   0.00732115  -1.556162
   0.117517   27052.44   8.730212   0.00731703  -1.589463
   0.127872   26545.97   8.730695   0.00731297  -1.622777
   0.138773   26049.46   8.731164   0.00730902  -1.656045
   0.150309   25559.47   8.731619   0.00730519  -1.689488
   0.162438   25079.62   8.732061   0.00730147  -1.722854
   0.175034   24614.73   8.732488   0.00729789  -1.755784
   0.188259   24159.66   8.732907   0.00729437  -1.788620
   0.202110   23714.97   8.733325   0.00729086  -1.821311
   0.216541   23283.13   8.733749   0.00728730  -1.853660
   0.231872   22855.04   8.734182   0.00728367  -1.886331
   0.248041   22433.97   8.734612   0.00728006  -1.919064
   0.264730   22027.33   8.735021   0.00727664  -1.951250
   0.282249   21627.60   8.735410   0.00727338  -1.983453
   0.300471   21238.02   8.735768   0.00727038  -2.015388
   0.319535   20856.47   8.736109   0.00726753  -2.047222
   0.339430   20483.90   8.736439   0.00726476  -2.078865
   0.360268   20118.73   8.736761   0.00726207  -2.110435
   0.382157   19760.28   8.737076   0.00725944  -2.141979
   0.404794   19413.64   8.737380   0.00725691  -2.173028
   0.428521   19073.51   8.737677   0.00725442  -2.204031
   0.453258   18741.40   8.737963   0.00725203  -2.234831
   0.479130   18415.82   8.738241   0.00724971  -2.265554
   0.506124   18097.45   8.738512   0.00724745  -2.296119
   0.534263   17786.30   8.738776   0.00724525  -2.326510
   0.564037   17478.09   8.739039   0.00724305  -2.357140
   0.594848   17179.57   8.739297   0.00724090  -2.387324
   0.627247   16885.88   8.739550   0.00723879  -2.417531
   0.661097   16598.53   8.739785   0.00723684  -2.447583
   0.696042   16320.67   8.740001   0.00723504  -2.477125
   0.732370   16050.21   8.740205   0.00723334  -2.506359
   0.770834   15782.42   8.740406   0.00723166  -2.535788
   0.811086   15520.60   8.740607   0.00722999  -2.565049
   0.852764   15267.36   8.740811   0.00722830  -2.593832
   0.895959   15022.31   8.741024   0.00722652  -2.622154
   0.940975   14783.89   8.741248   0.00722466  -2.650170
   0.987023   14555.95   8.741473   0.00722279  -2.677387
   1.033926   14338.51   8.741692   0.00722097  -2.703751
   1.080766   14134.57   8.741898   0.00721926  -2.728843
   1.126186   13948.18   8.742083   0.00721772  -2.752089
   1.168780   13782.49   8.742243   0.00721638  -2.773009
   1.206194   13643.54   8.742373   0.00721530  -2.790741
   1.241805   13516.76   8.742487   0.00721436  -2.807073
   1.276490   13398.13   8.742590   0.00721350  -2.822489
   1.310551   13286.06   8.742685   0.00721271  -2.837177
   1.345240   13176.28   8.742777   0.00721195  -2.851682
   1.381246   13066.66   8.742867   0.00721120  -2.866286
   1.417146   12961.52   8.742954   0.00721048  -2.880406
   1.453905   12857.97   8.743041   0.00720976  -2.894428
   1.490806   12757.82   8.743126   0.00720905  -2.908096
   1.529470   12656.77   8.743215   0.00720831  -2.922001
   1.568849   12557.75   8.743306   0.00720756  -2.935735
   1.611081   12455.62   8.743404   0.00720674  -2.950020
   1.654370   12354.99   8.743506   0.00720590  -2.964212
   1.700332   12252.30   8.743617   0.00720498  -2.978823
   1.746531   12153.09   8.743732   0.00720402  -2.993062
   1.826531   11992.95   8.743931   0.00720237  -3.016304
   1.906531   11857.23   8.744110   0.00720089  -3.036252
   1.986531   11750.84   8.744254   0.00719970  -3.052054
   2.066531   11682.38   8.744351   0.00719889  -3.062301
   2.146531   11648.23   8.744408   0.00719825  -3.067428
   2.226531   11625.83   8.744453   0.00719788  -3.070816
   2.306531   11613.81   8.744486   0.00719760  -3.072647
   2.386531   11602.29   8.744518   0.00719733  -3.074403
   2.466531   11593.06   8.744548   0.00719708  -3.075815
   2.546531   11581.91   8.744581   0.00719682  -3.077520
   2.626531   11573.59   8.744610   0.00719658  -3.078797
   2.706531   11562.85   8.744642   0.00719631  -3.080442
   2.786531   11552.21   8.744673   0.00719605  -3.082072
   2.866531   11546.77   8.744699   0.00719584  -3.082916
   2.946531   11539.55   8.744726   0.00719562  -3.084030
   3.026531   11532.90   8.744753   0.00719539  -3.085058
   3.106531   11527.87   8.744778   0.00719518  -3.085841
   3.186531   11522.93   8.744804   0.00719497  -3.086612
   3.266531   11516.65   8.744831   0.00719475  -3.087586
   3.346531   11509.82   8.744858   0.00719452  -3.088643
   3.426531   11502.98   8.744885   0.00719429  -3.089704
   3.506531   11496.95   8.744912   0.00719407  -3.090640
   3.586531   11492.27   8.744936   0.00719387  -3.091372
   3.666531   11488.25   8.744961   0.00719367  -3.092005
   3.746531   11486.41   8.744982   0.00719349  -3.092305
   3.826531   11483.52   8.745005   0.00719330  -3.092765
   3.906531   11478.62   8.745031   0.00719309  -3.093531
   3.986531   11472.99   8.745057   0.00719287  -3.094410
   4.066531   11470.14   8.745079   0.00719269  -3.094863
   4.146531   11466.74   8.745103   0.00719249  -3.095403
   4.226531   11462.37   8.745128   0.00719229  -3.096090
   4.306531   11462.46   8.745146   0.00719213  -3.096094
   4.386531   11463.01   8.745166   0.00719197  -3.096031
   4.466531   11461.10   8.745188   0.00719179  -3.096342
   4.546531   11460.63   8.745208   0.00719162  -3.096434
   4.626531   11456.86   8.745233   0.00719142  -3.097030
   4.706531   11453.48   8.745256   0.00719122  -3.097566
   4.786531   11449.08   8.745282   0.00719101  -3.098258
   4.866531   11446.38   8.745304   0.00719083  -3.098692
   4.946531   11447.87   8.745322   0.00719068  -3.098483
   5.026531   11445.40   8.745345   0.00719049  -3.098881
   5.106531   11442.18   8.745369   0.00719029  -3.099394
   5.186531   11437.03   8.745395   0.00719008  -3.100200
   5.266531   11430.27   8.745422   0.00718985  -3.101256
   5.346531   11426.98   8.745445   0.00718966  -3.101779
   5.426531   11420.75   8.745473   0.00718943  -3.102754
   5.506531   11414.05   8.745500   0.00718920  -3.103800
   5.586531   11411.90   8.745522   0.00718903  -3.104150
   5.666531   11407.64   8.745547   0.00718882  -3.104822
   5.746531   11402.67   8.745572   0.00718861  -3.105605
   5.826531   11398.34   8.745597   0.00718840  -3.106290
   5.906531   11394.02   8.745621   0.00718820  -3.106972
   5.986531   11384.63   8.745652   0.00718794  -3.108436
   6.066531   11374.49   8.745683   0.00718769  -3.110016
   6.146531   11364.11   8.745714   0.00718743  -3.111632
   6.226531   11354.72   8.745744   0.00718718  -3.113099
   6.306531   11350.37   8.745768   0.00718699  -3.113788
   6.386531   11343.92   8.745795   0.00718676  -3.114802
   6.466531   11336.76   8.745823   0.00718653  -3.115927
   6.546531   11329.83   8.745850   0.00718631  -3.117015
   6.626531   11319.01   8.745882   0.00718604  -3.118707
   6.706531   11310.78   8.745910   0.00718581  -3.119999
   6.786531   11305.27   8.745935   0.00718561  -3.120871
   6.866531   11301.86   8.745958   0.00718541  -3.121418
   6.946531   11299.81   8.745980   0.00718524  -3.121755
   7.026531   11297.43   8.746002   0.00718505  -3.122144
   7.106531   11293.66   8.746026   0.00718485  -3.122746
   7.186531   11290.06   8.746049   0.00718466  -3.123323
   7.266531   11283.55   8.746076   0.00718444  -3.124352
   7.346531   11279.76   8.746099   0.00718425  -3.124960
   7.426531   11272.55   8.746126   0.00718402  -3.126098
   7.506531   11265.19   8.746154   0.00718380  -3.127260
   7.586531   11260.27   8.746178   0.00718359  -3.128042
   7.666531   11258.42   8.746200   0.00718341  -3.128350
   7.746531   11255.83   8.746223   0.00718322  -3.128772
   7.826531   11257.25   8.746241   0.00718307  -3.128571
   7.906531   11258.54   8.746260   0.00718291  -3.128392
   7.986531   11252.32   8.746288   0.00718269  -3.129379
   8.066531   11247.06   8.746313   0.00718248  -3.130216
   8.146531   11241.91   8.746338   0.00718227  -3.131037
   8.226531   11239.77   8.746360   0.00718209  -3.131389
   8.306531   11236.98   8.746383   0.00718190  -3.131844
   8.386531   11235.50   8.746404   0.00718172  -3.132095
   8.466531   11231.09   8.746429   0.00718152  -3.132801
   8.546531   11235.01   8.746444   0.00718140  -3.132210
   8.626531   11236.06   8.746464   0.00718123  -3.132067
   8.706531   11231.70   8.746489   0.00718102  -3.132766
   8.786531   11227.60   8.746514   0.00718082  -3.133425
   8.866531   11228.41   8.746533   0.00718066  -3.133319
   8.946531   11231.59   8.746550   0.00718052  -3.132845
   9.026531   11229.48   8.746573   0.00718033  -3.133194
   9.106531   11228.56   8.746594   0.00718015  -3.133358
   9.186531   11228.72   8.746614   0.00717999  -3.133352
   9.266531   11230.70   8.746632   0.00717984  -3.133064
   9.346531   11227.83   8.746655   0.00717965  -3.133532
   9.426531   11223.70   8.746679   0.00717945  -3.134195
   9.506531   11217.28   8.746706   0.00717923  -3.135216
   9.586531   11217.19   8.746725   0.00717907  -3.135248
   9.666531   11217.07   8.746745   0.00717891  -3.135287
   9.746531   11218.17   8.746764   0.00717875  -3.135136
   9.826531   11217.26   8.746785   0.00717857  -3.135298
   9.906531   11210.24   8.746812   0.00717835  -3.136412
   9.986531   11206.80   8.746835   0.00717816  -3.136968
  10.066530   11202.18   8.746860   0.00717796  -3.137709
  10.146530   11199.69   8.746882   0.00717777  -3.138118
