- M = 1.10 Mo
- log q(H) = -10.0
- log q(He) = -6.0
- X(O) = 0.50
- X(Ne) = 0.040
- Partial distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
  --------------------------------------------------------
   0.000000   64001.08   8.789862   0.00699217  -0.132986
   0.000100   63307.58   8.793005   0.00696692  -0.155055
   0.000165   62483.19   8.794637   0.00695384  -0.179457
   0.000240   61273.67   8.796193   0.00694139  -0.214971
   0.000321   59869.12   8.797669   0.00692960  -0.256731
   0.000409   58367.49   8.799072   0.00691842  -0.302261
   0.000509   56822.96   8.800418   0.00690771  -0.350196
   0.000621   55282.80   8.801711   0.00689743  -0.399224
   0.000752   53770.46   8.802958   0.00688753  -0.448656
   0.000906   52303.78   8.804159   0.00687802  -0.497900
   0.001090   50900.88   8.805311   0.00686890  -0.546283
   0.001312   49586.46   8.806404   0.00686027  -0.592824
   0.001584   48364.17   8.807439   0.00685209  -0.637217
   0.001922   47235.70   8.808420   0.00684436  -0.679212
   0.002350   46200.35   8.809351   0.00683703  -0.718643
   0.002899   45253.53   8.810242   0.00683002  -0.755506
   0.003608   44384.84   8.811111   0.00682319  -0.790045
   0.004526   43577.82   8.811969   0.00681645  -0.822780
   0.005705   42812.23   8.812825   0.00680974  -0.854426
   0.007194   42068.16   8.813677   0.00680306  -0.885736
   0.009036   41329.62   8.814511   0.00679653  -0.917338
   0.011237   40596.05   8.815312   0.00679027  -0.949250
   0.013806   39866.91   8.816086   0.00678422  -0.981508
   0.016753   39142.48   8.816839   0.00677834  -1.014118
   0.020085   38424.81   8.817575   0.00677260  -1.047002
   0.023820   37713.19   8.818294   0.00676699  -1.080194
   0.027969   37008.34   8.818989   0.00676158  -1.113664
   0.032512   36315.71   8.819660   0.00675636  -1.147155
   0.037488   35631.04   8.820316   0.00675126  -1.180875
   0.042869   34959.06   8.820951   0.00674633  -1.214585
   0.048666   34299.29   8.821574   0.00674149  -1.248306
   0.054896   33651.06   8.822188   0.00673673  -1.282066
   0.061562   33014.74   8.822788   0.00673207  -1.315830
   0.068672   32389.85   8.823369   0.00672757  -1.349607
   0.076201   31778.48   8.823925   0.00672327  -1.383265
   0.084131   31181.49   8.824448   0.00671922  -1.416734
   0.092542   30594.08   8.824946   0.00671537  -1.450269
   0.101363   30021.98   8.825421   0.00671170  -1.483536
   0.110644   29462.34   8.825880   0.00670815  -1.516684
   0.120450   28912.52   8.826330   0.00670468  -1.549859
   0.130848   28370.45   8.826778   0.00670122  -1.583186
   0.141647   27846.31   8.827216   0.00669784  -1.616019
   0.152996   27332.70   8.827638   0.00669459  -1.648781
   0.165049   26824.55   8.828048   0.00669143  -1.681792
   0.177532   26333.78   8.828441   0.00668840  -1.714261
   0.190767   25848.82   8.828829   0.00668541  -1.746939
   0.204523   25379.14   8.829209   0.00668249  -1.779174
   0.219100   24915.50   8.829596   0.00667951  -1.811591
