- M = 1.05 Mo
- log q(H) = -10.0
- log q(He) = -6.0
- X(O) = 0.50
- X(Ne) = 0.040
- No distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
  --------------------------------------------------------
   0.000000   62001.00   8.694784   0.00762165  -0.113266
   0.000100   61576.83   8.698396   0.00759003  -0.128803
   0.000161   61007.84   8.700110   0.00757506  -0.146644
   0.000234   60039.95   8.701764   0.00756065  -0.176079
   0.000314   58811.10   8.703384   0.00754656  -0.213623
   0.000401   57430.39   8.704935   0.00753310  -0.256444
   0.000496   55971.66   8.706428   0.00752016  -0.302631
   0.000602   54481.77   8.707865   0.00750773  -0.350937
   0.000721   52993.08   8.709253   0.00749575  -0.400453
   0.000856   51532.58   8.710587   0.00748424  -0.450336
   0.001013   50106.85   8.711874   0.00747316  -0.500362
   0.001196   48729.51   8.713116   0.00746248  -0.550024
   0.001416   47405.79   8.714312   0.00745221  -0.599063
   0.001679   46161.30   8.715446   0.00744249  -0.646410
   0.001997   44998.71   8.716518   0.00743331  -0.691794
   0.002389   43918.88   8.717535   0.00742461  -0.735006
   0.002877   42920.42   8.718505   0.00741632  -0.775926
   0.003494   41998.43   8.719438   0.00740836  -0.814582
   0.004279   41145.25   8.720342   0.00740065  -0.851140
   0.005280   40348.86   8.721227   0.00739312  -0.885978
   0.006550   39594.32   8.722097   0.00738572  -0.919642
   0.008142   38865.73   8.722948   0.00737849  -0.952757
   0.010103   38150.76   8.723779   0.00737143  -0.985843
   0.012451   37447.11   8.724589   0.00736456  -1.018992
   0.015196   36753.72   8.725378   0.00735787  -1.052249
   0.018350   36070.05   8.726151   0.00735133  -1.085640
   0.021918   35396.24   8.726903   0.00734496  -1.119151
   0.025956   34725.59   8.727643   0.00733871  -1.153121
   0.030413   34068.11   8.728361   0.00733265  -1.187045
   0.035316   33420.88   8.729058   0.00732677  -1.221063
   0.040658   32784.96   8.729729   0.00732111  -1.255107
   0.046466   32158.74   8.730384   0.00731559  -1.289265
   0.052708   31546.13   8.731019   0.00731024  -1.323311
   0.059400   30945.68   8.731633   0.00730508  -1.357309
   0.066531   30358.18   8.732224   0.00730010  -1.391198
   0.074097   29783.71   8.732792   0.00729533  -1.424953
   0.082170   29217.28   8.733339   0.00729074  -1.458856
   0.090665   28665.78   8.733862   0.00728635  -1.492484
   0.099661   28124.47   8.734370   0.00728209  -1.526109
   0.109151   27594.52   8.734865   0.00727794  -1.559650
   0.119162   27075.32   8.735350   0.00727388  -1.593132
   0.129698   26567.39   8.735829   0.00726987  -1.626510
   0.140791   26069.60   8.736293   0.00726599  -1.659832
   0.152447   25582.61   8.736740   0.00726225  -1.693037
   0.164668   25106.92   8.737172   0.00725864  -1.726075
   0.177494   24641.67   8.737594   0.00725511  -1.758990
   0.190944   24187.30   8.738008   0.00725166  -1.791734
   0.205056   23742.97   8.738420   0.00724821  -1.824357
   0.219963   23306.34   8.738845   0.00724467  -1.857025
   0.235529   22881.33   8.739271   0.00724112  -1.889422
   0.251918   22464.31   8.739691   0.00723762  -1.921795
   0.269000   22058.22   8.740094   0.00723426  -1.953889
   0.286942   21659.39   8.740477   0.00723107  -1.985968
   0.305708   21269.26   8.740831   0.00722813  -2.017898
   0.325489   20885.22   8.741171   0.00722530  -2.049891
   0.346031   20512.81   8.741497   0.00722258  -2.081473
   0.367586   20147.90   8.741815   0.00721994  -2.112973
   0.390360   19788.52   8.742128   0.00721734  -2.144551
   0.413961   19441.14   8.742429   0.00721484  -2.175619
   0.439140   19095.47   8.742729   0.00721235  -2.207084
   0.465069   18762.89   8.743012   0.00721000  -2.237890
   0.492338   18436.23   8.743288   0.00720771  -2.268676
   0.521293   18112.43   8.743561   0.00720544  -2.299730
   0.551316   17798.94   8.743826   0.00720325  -2.330326
   0.582693   17493.22   8.744085   0.00720110  -2.360682
   0.615949   17191.28   8.744343   0.00719896  -2.391186
   0.650401   16899.71   8.744592   0.00719690  -2.421152
   0.686478   16614.81   8.744822   0.00719499  -2.450917
   0.724711   16333.47   8.745037   0.00719321  -2.480799
   0.764508   16060.75   8.745240   0.00719152  -2.510254
   0.805724   15797.69   8.745436   0.00718991  -2.539137
   0.848865   15541.43   8.745630   0.00718830  -2.567743
   0.894092   15291.58   8.745830   0.00718665  -2.596097
   0.942017   15045.84   8.746043   0.00718489  -2.624454
   0.991988   14808.03   8.746265   0.00718305  -2.652352
   1.043835   14578.93   8.746489   0.00718119  -2.679663
   1.098174   14355.81   8.746713   0.00717934  -2.706678
   1.151609   14151.20   8.746919   0.00717764  -2.731823
   1.204514   13961.54   8.747107   0.00717609  -2.755450
   1.253191   13797.09   8.747265   0.00717478  -2.776192
   1.296551   13657.87   8.747395   0.00717371  -2.793939
   1.337990   13530.94   8.747508   0.00717278  -2.810272
   1.378109   13413.42   8.747609   0.00717194  -2.825528
   1.418435   13300.29   8.747705   0.00717115  -2.840337
   1.459731   13189.40   8.747797   0.00717039  -2.854974
   1.501812   13081.20   8.747887   0.00716965  -2.869372
   1.544379   12976.39   8.747974   0.00716893  -2.883434
   1.589424   12870.24   8.748062   0.00716820  -2.897792
   1.634617   12768.25   8.748150   0.00716747  -2.911701
   1.680123   12669.77   8.748238   0.00716675  -2.925239
   1.728029   12570.48   8.748330   0.00716599  -2.938999
